epoch_number,mini_batch_number,score_loss,geometry_loss,loss
1,1,0.8640283612313385,0.30042189943914066,1.1644502606704792
1,2,0.8392235018639848,0.28278373263484397,1.1220072344988288
1,3,0.7495100471506364,0.275089822426388,1.0245998695770244
1,4,0.6451446973674315,0.2665142814104038,0.9116589787778353
1,5,0.5976167368248883,0.2759486765974613,0.8735654134223496
1,6,0.5458723067907306,0.2572479945424191,0.8031203013331497
1,7,0.4889066297250583,0.2670388123379318,0.7559454420629901
1,8,0.41522341110271754,0.26505350868281874,0.6802769197855363
1,9,0.37134223798373683,0.26131204644107353,0.6326542844248104
1,10,0.35026839323232745,0.2649543304638616,0.615222723696189
1,11,0.2987373471065738,0.2496773237567395,0.5484146708633133
1,12,0.2912385734470032,0.26355157159911957,0.5547901450461228
1,13,0.25004511550802383,0.26385068394406924,0.5138957994520931
1,14,0.2354006867117723,0.2582648065271128,0.4936654932388851
1,15,0.21879085147701763,0.2620305059294219,0.4808213574064395
1,16,0.19575025158610504,0.2714803132564864,0.46723056484259146
1,17,0.18811081532259377,0.2757843760988541,0.46389519142144786
1,18,0.170157596992144,0.24054933031566625,0.4107069273078102
1,19,0.15743888221235863,0.2704484913430567,0.42788737355541534
1,20,0.14335242474541912,0.26564659280040237,0.40899901754582146
1,21,0.13404753577509634,0.2421871046456745,0.3762346404207708
1,22,0.13157005028809116,0.26067144565026595,0.3922414959383571
1,23,0.11592949226986922,0.2651763564776167,0.38110584874748593
1,24,0.11088248556490732,0.2458749854521788,0.3567574710170861
1,25,0.10633217528344949,0.23126458898823488,0.3375967642716844
1,26,0.09628425284473885,0.23601253379491113,0.33229678663965
1,27,0.0959912580720883,0.2581679974008223,0.3541592554729106
1,28,0.0888229839128854,0.26065951916865826,0.34948250308154366
1,29,0.08547198305122719,0.2621010983921587,0.34757308144338595
1,30,0.07875091670674483,0.2562250735859076,0.33497599029265246
1,31,0.07612936893927594,0.2359722599491995,0.3121016288884754
1,32,0.0715083695867182,0.24472007772419602,0.3162284473109142
1,33,0.06821853997052464,0.25132469250245404,0.31954323247297867
1,34,0.0633993843606839,0.24214734582928943,0.30554673018997336
1,35,0.061729420817293074,0.23308136199825796,0.29481078281555106
1,36,0.05910905086173455,0.23216496235711434,0.2912740132188489
1,37,0.0576990639817167,0.24016680075865554,0.29786586474037224
1,38,0.05679492092792721,0.23396969590660022,0.2907646168345274
1,39,0.05034986666408857,0.24587143722950944,0.296221303893598
1,40,0.04973140183031395,0.2466772273885754,0.29640862921888933
1,41,0.048335565225303724,0.24901949012318983,0.29735505534849355
1,42,0.043875260598919635,0.23346854446003876,0.2773438050589584
1,43,0.04421507732029423,0.2524303489624233,0.2966454262827175
1,44,0.04033199571745322,0.2514951641275407,0.2918271598449939
1,45,0.04034898606220978,0.21799856678386767,0.25834755284607747
1,46,0.03958744063012491,0.2206159773252721,0.26020341795539703
1,47,0.037944756734658906,0.2595034748596399,0.29744823159429884
1,48,0.036693543034667694,0.22966716882701105,0.26636071186167876
1,49,0.03472112467842342,0.22949212266793173,0.26421324734635515
1,50,0.03523491557134003,0.23875063209762346,0.2739855476689635
1,51,0.03208422338173899,0.2485570257956319,0.2806412491773709
1,52,0.032090158718525996,0.23504326792061328,0.2671334266391393
1,53,0.030861654713341326,0.2332988497312669,0.26416050444460826
1,54,0.028562926015208386,0.23568590789515917,0.2642488339103676
1,55,0.028180161558458917,0.24973901679627525,0.2779191783547342
1,56,0.02857106601225905,0.22293820297755537,0.2515092689898144
1,57,0.026867974793424045,0.2406388885833116,0.2675068633767356
1,58,0.025757416788037103,0.26109397287844965,0.28685138966648677
1,59,0.02612471831667535,0.23564252095659158,0.26176723927326695
1,60,0.025615058412233715,0.21401973299730523,0.23963479140953894
1,61,0.025418988113260342,0.2202674456048703,0.24568643371813065
1,62,0.02429620095107072,0.2177600517179127,0.24205625266898342
1,63,0.023124115445458296,0.22635072411329887,0.24947483955875716
1,64,0.022000266307184786,0.2115923224525018,0.2335925887596866
1,65,0.021811349084529974,0.2088978874531609,0.23070923653769088
1,66,0.021035285301079953,0.24187885877514675,0.2629141440762267
1,67,0.020418752115660802,0.21994448708388192,0.24036323919954272
1,68,0.020291794691165793,0.24112630881243893,0.2614181035036047
1,69,0.020062983350953703,0.23232729724523696,0.2523902805961907
1,70,0.018811727222448817,0.2174313214151251,0.23624304863757392
1,71,0.018627243158521406,0.2274850773120796,0.246112320470601
1,72,0.01867894488217175,0.25295879040743763,0.2716377352896094
1,73,0.01833541059143662,0.2185394945212223,0.2368749051126589
1,74,0.01784143795348548,0.2325015594358556,0.25034299738934107
1,75,0.016798485770946888,0.24473097477748862,0.2615294605484355
1,76,0.017499514639274127,0.23538205126272654,0.25288156590200067
1,77,0.016103600165346198,0.20998893600077398,0.22609253616612018
1,78,0.016563134031940648,0.2530004565604031,0.26956359059234375
1,79,0.016571413608173626,0.2495503418875816,0.26612175549575523
1,80,0.016001948169859743,0.2595370460865678,0.2755389942564275
1,81,0.015292092676366862,0.24888921815695034,0.2641813108333172
1,82,0.015443220440711747,0.2277022238158679,0.24314544425657966
1,83,0.01518754669996627,0.23976266527598775,0.254950211975954
1,84,0.014832293751721556,0.24800987865540894,0.2628421724071305
1,85,0.014605376419999889,0.240675894074863,0.2552812704948629
1,86,0.01448734230836437,0.20947796898308296,0.22396531129144734
1,87,0.013804959905885567,0.22329002979397775,0.2370949896998633
1,88,0.013587223120717584,0.23119138526779254,0.24477860838851012
1,89,0.013666825881141834,0.21994954825288826,0.23361637413403008
1,90,0.013087702476849008,0.22845597493533906,0.24154367741218807
1,91,0.01658166852366233,0.2672964257403062,0.28387809426396854
1,92,0.014378761229938312,0.2614153645305044,0.2757941257604427
1,93,0.014021835866127569,0.2210614594539479,0.23508329532007546
1,94,0.01248935103225933,0.2172749130514221,0.22976426408368145
1,95,0.012655057021078192,0.24160064134007014,0.25425569836114836
1,96,0.012071698408410013,0.22978545317043927,0.2418571515788493
1,97,0.012196787910034368,0.2737203261364872,0.2859171140465216
1,98,0.012393924646842611,0.2415300008826076,0.2539239255294502
1,99,0.011905093880133263,0.21208698778037005,0.22399208166050333
1,100,0.012094389303065074,0.23104445862450768,0.24313884792757276
1,101,0.011658266159901887,0.23780789746362843,0.24946616362353033
1,102,0.011017945530992496,0.2282202151465289,0.2392381606775214
1,103,0.011451390025739614,0.23643355070286104,0.24788494072860065
